Key,English,Traditional_Chinese
ACHIEVEMENT_PLAYTIME_90,Play 1h 30m,玩1小時30分鐘
ACHIEVEMENT_PLAYTIME_120,Play 2h,玩2小時
ACHIEVEMENT_PLAYTIME_150,Play 2h 30m,玩2小時30分鐘
ACHIEVEMENT_PLAYTIME_180,Play 3h,玩3小時
ACHIEVEMENT_PLAYTIME_210,Play 3h 30m,玩3小時30分鐘
ACHIEVEMENT_PLAYTIME_240,Play 4h,玩4小時
ACHIEVEMENT_PLAYTIME_270,Play 4h 30m,玩4小時30分鐘
ACHIEVEMENT_PLAYTIME_300,Play 5h,玩5小時
ACHIEVEMENT_PLAYTIME_330,Play 5h 30m,玩5小時30分鐘
ACHIEVEMENT_PLAYTIME_360,Play 6h,玩6小時
ACHIEVEMENT_PLAYTIME_390,Play 6h 30m,玩6小時30分鐘
ACHIEVEMENT_PLAYTIME_420,Play 7h,玩7小時
ACHIEVEMENT_PLAYTIME_450,Play 7h 30m,玩7小時30分鐘
ACHIEVEMENT_PLAYTIME_480,Play 8h,玩8小時
ACHIEVEMENT_PLAYTIME_510,Play 8h 30m,玩8小時30分鐘
ACHIEVEMENT_PLAYTIME_540,Play 9h,玩9小時
ACHIEVEMENT_PLAYTIME_570,Play 9h 30m,玩9小時30分鐘
ACHIEVEMENT_PLAYTIME_600,Play 10h,玩10小時
ACHIEVEMENT_PLAYTIME_630,Play 10h 30m,玩10小時30分鐘
ACHIEVEMENT_PLAYTIME_660,Play 11h,玩11小時
ACHIEVEMENT_PLAYTIME_690,Play 11h 30m,玩11小時30分鐘
ACHIEVEMENT_PLAYTIME_720,Play 12h,玩12小時
ACHIEVEMENT_PLAYTIME_750,Play 12h 30m,玩12小時30分鐘
ACHIEVEMENT_PLAYTIME_780,Play 13h,玩13小時
ACHIEVEMENT_PLAYTIME_810,Play 13h 30m,玩13小時30分鐘
ACHIEVEMENT_PLAYTIME_840,Play 14h,玩14小時
ACHIEVEMENT_PLAYTIME_870,Play 14h 30m,玩14小時30分鐘
ACHIEVEMENT_PLAYTIME_900,Play 15h,玩15小時
ACHIEVEMENT_PLAYTIME_930,Play 15h 30m,玩15小時30分鐘
ACHIEVEMENT_PLAYTIME_960,Play 16h,玩16小時
ACHIEVEMENT_PLAYTIME_990,Play 16h 30m,玩16小時30分鐘
ACHIEVEMENT_PLAYTIME_1020,Play 17h,玩17小時
ACHIEVEMENT_PLAYTIME_1050,Play 17h 30m,玩17小時30分鐘
ACHIEVEMENT_PLAYTIME_1080,Play 18h,玩18小時
ACHIEVEMENT_PLAYTIME_1110,Play 18h 30m,玩18小時30分鐘
ACHIEVEMENT_PLAYTIME_1140,Play 19h,玩19小時
ACHIEVEMENT_PLAYTIME_1170,Play 19h 30m,玩19小時30分鐘
ACHIEVEMENT_PLAYTIME_1200,Play 20h,玩20小時
ACHIEVEMENT_PLAYTIME_1230,Play 20h 30m,玩20小時30分鐘
ACHIEVEMENT_PLAYTIME_1260,Play 21h,玩21小時
ACHIEVEMENT_PLAYTIME_1290,Play 21h 30m,玩21小時30分鐘
ACHIEVEMENT_PLAYTIME_1320,Play 22h,玩22小時
ACHIEVEMENT_PLAYTIME_1350,Play 22h 30m,玩22小時30分鐘
ACHIEVEMENT_PLAYTIME_1380,Play 23h,玩23小時
ACHIEVEMENT_PLAYTIME_1410,Play 23h 30m,玩23小時30分鐘
ACHIEVEMENT_PLAYTIME_1439,Play 23h 59m,玩23小時59分鐘
ACHIEVEMENT_YEAROFTHESNAKE,Year of the Snake,蛇年
ACHIEVEMENT_EASTER_EGG_2025,Find Easter Eggs,尋找復活節彩蛋
ACHIEVEMENT_EASTER_EGG_5,Gather 5 Easter Eggs,收集5個復活節彩蛋
ACHIEVEMENT_EASTER_EGG_10,Gather 10 Easter Eggs,收集10個復活節彩蛋
ACHIEVEMENT_EASTER_EGG_15,Gather 15 Easter Eggs,收集15個復活節彩蛋
ACHIEVEMENT_EASTER_EGG_20,Gather 20 Easter Eggs,收集20個復活節彩蛋
ACHIEVEMENT_3RD_ANNIV_ATTENDANCE,3rd Anniversary Daily Login,三週年紀念出席
ACHIEVEMENT_FWC_2025_BEGINNER_NAME,2025 FWC Beginner,2025 FWC 初學者
ACHIEVEMENT_FWC_2025_BRAWLER_NAME,2025 FWC Brawler,2025 FWC 鬥士
ACHIEVEMENT_FWC_2025_WARRIOR_NAME,2025 FWC Warrior,2025 FWC 戰士
ACHIEVEMENT_FWC_2025_SAVIOR_NAME,2025 FWC Savior,2025 FWC 救星
ACHIEVEMENT_FWC_2025_SAVIOR_DESC,Reach level 140 in the 2025 Flyff World Championship.,在 Flyff 世界錦標賽中達到 140 級。
ACHIEVEMENT_FWC_2025_OVERLORD_NAME,2025 FWC Overlord,2025年FWC霸主
ACHIEVEMENT_FWC_2025_OVERLORD_DESC,Reach level 150 in the 2025 Flyff World Championship.,在 Flyff 世界錦標賽中達到 150 級。
ACHIEVEMENT_FWC_2025_MASTER_NAME,2025 FWC Master,2025 FWC 大師
ACHIEVEMENT_FWC_2025_DAILY_PLAY_DESC,Use an FWC Bonus Playtime Coupon to earn rewards.\nYou can obtain the item from the 2025 FWC Championship Pass free rewards!,Use an FWC Bonus Playtime Coupon to earn rewards.\nYou can obtain the item from the 2025 FWC Championship Pass free rewards!
ACHIEVEMENT_FWC_2025_PVE_1ST_NAME,2025 FWC Colosseum Champion,2025 FWC Colosseum Champion
ACHIEVEMENT_FWC_2025_PVE_1ST_DESC,Win the 2025 Flyff World Championship PvE Competition.,Win the 2025 Flyff World Championship PvE Competition.
ACHIEVEMENT_FWC_2025_PVE_2ND_NAME,2025 FWC Colosseum 2nd,2025 FWC Colosseum 2nd
ACHIEVEMENT_FWC_2025_PVE_2ND_DESC,Get second place in the 2025 Flyff World Championship PvE Competition.,Get second place in the 2025 Flyff World Championship PvE Competition.
ACHIEVEMENT_FWC_2025_PVE_3RD_NAME,2025 FWC Colosseum 3rd,2025 FWC Colosseum 3rd
ACHIEVEMENT_FWC_2025_PVE_3RD_DESC,Get third place in the 2025 Flyff World Championship PvE Competition.,Get third place in the 2025 Flyff World Championship PvE Competition.
ACHIEVEMENT_FWC_2025_PVE_PARTICIPANT_NAME,2025 FWC Colosseum Participant,2025 FWC Colosseum Participant
ACHIEVEMENT_FWC_2025_PVE_PARTICIPANT_DESC,Participate in the 2025 Flyff World Championship PvE Competition.,Participate in the 2025 Flyff World Championship PvE Competition.
ACHIEVEMENT_FWC_2025_PVP_1ST_NAME,2025 FWC Arena Champion,2025 FWC Arena Champion
ACHIEVEMENT_FWC_2025_PVP_1ST_DESC,Win the 2025 Flyff World Championship PvP Competition.,Win the 2025 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWC_2025_PVP_2ND_NAME,2025 FWC Arena 2nd,2025 FWC Arena 2nd
ACHIEVEMENT_FWC_2025_PVP_2ND_DESC,Get second place in the 2025 Flyff World Championship PvP Competition.,Get second place in the 2025 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWC_2025_PVP_3RD_NAME,2025 FWC Arena 3rd,2025 FWC Arena 3rd
ACHIEVEMENT_FWC_2025_PVP_3RD_DESC,Get third place in the 2025 Flyff World Championship PvP Competition.,Get third place in the 2025 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWC_2025_PVP_FINALIST_NAME,2025 FWC Arena Finalist,2025 FWC Arena Finalist
ACHIEVEMENT_FWC_2025_PVP_FINALIST_DESC,Participate in the 2025 Flyff World Championship PvP Finals.,Participate in the 2025 Flyff World Championship PvP Finals.
ACHIEVEMENT_FWC_2025_PVP_PARTICIPANT_NAME,2025 FWC Arena Participant,2025 FWC Arena Participant
ACHIEVEMENT_FWC_2025_PVP_PARTICIPANT_DESC,Participate in the 2025 Flyff World Championship PvP Qualifications.,Participate in the 2025 Flyff World Championship PvP Qualifications.
ACHIEVEMENT_FWC_2025_HIGHROLLER_NAME,2025 FWC High Roller,2025 FWC High Roller
ACHIEVEMENT_FWC_2025_HIGHROLLER_DESC,An honorable title awarded to the player who earned the most Champion Coins across all servers.,An honorable title awarded to the player who earned the most Champion Coins across all servers.
ACHIEVEMENT_FWC_2025_LUCKYSTREAK_NAME,2025 FWC Lucky Streak,2025 FWC Lucky Streak
ACHIEVEMENT_FWC_2025_LUCKYSTREAK_DESC,An honorable title awarded to the player who almost earned the most Champion Coins across all servers.,An honorable title awarded to the player who almost earned the most Champion Coins across all servers.
ACHIEVEMENT_FWC_2025_WHALE_NAME,2025 FWC Whale,2025 FWC Whale
ACHIEVEMENT_FWC_2025_WHALE_DESC,Awarded to the player who earned the most Champion Coins within their own server.,Awarded to the player who earned the most Champion Coins within their own server.
ACHIEVEMENT_FWC_2025_THEUNLUCKY_NAME,2025 FWC The Unlucky,2025 FWC The Unlucky
ACHIEVEMENT_FWC_2025_THEUNLUCKY_DESC,Awarded to the player who spent many FWC Coins but earned the fewest Champion Coins within their own server.,Awarded to the player who spent many FWC Coins but earned the fewest Champion Coins within their own server.
ACHIEVEMENT_FWC_2025_PARTNERSTREAMER_NAME,2025 FWC Partner Streamer,2025 FWC Partner Streamer
ACHIEVEMENT_FWC_2025_PARTNERSTREAMER_ESC,Awarded to partner streamers during the 2025 Flyff World Championship.,Awarded to partner streamers during the 2025 Flyff World Championship.
ACHIEVEMENT_UPGRADE_1,Upgrade +1,Upgrade +1
ACHIEVEMENT_UPGRADE_2,Upgrade +2,Upgrade +2
ACHIEVEMENT_UPGRADE_3,Upgrade +3,Upgrade +3
ACHIEVEMENT_UPGRADE_4,Upgrade +4,Upgrade +4
ACHIEVEMENT_UPGRADE_5,Upgrade +5,Upgrade +5
ACHIEVEMENT_UPGRADE_6,Upgrade +6,Upgrade +6
ACHIEVEMENT_UPGRADE_7,Upgrade +7,Upgrade +7
ACHIEVEMENT_UPGRADE_8,Upgrade +8,Upgrade +8
ACHIEVEMENT_UPGRADE_9,Upgrade +9,Upgrade +9
ACHIEVEMENT_UPGRADE_10,Upgrade +10,Upgrade +10
ACHIEVEMENT_MASTER160_NAME,Hero 160 - 180,Hero 160 - 180
ACHIEVEMENT_MASTER160_DESC,Complete the fourth Hero Quest.,Complete the fourth Hero Quest.
ACHIEVEMENT_15UPDATE_ATTENDANCE_NAME,1.5 Update Playtime Event,1.5 Update Playtime Event
ACHIEVEMENT_15UPDATE_ATTENDANCE_DESC,Log in each day for 40 minutes to receive rewards!,每天登入40分鐘即可領取獎勵
ACHIEVEMENT_15UPDATE_INTOTHEEILLUN_NAME,Into the Eillun,Into the Eillun
ACHIEVEMENT_15UPDATE_INTOTHEEILLUN_DESC,Complete the main quests to earn rewards during the event!,Complete the main quests to earn rewards during the event!
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_NAME,Workers of the Kaillun,Workers of the Kaillun
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_DESC,Complete the daily quests in Kaillun to earn rewards during the event!,Complete the daily quests in Kaillun to earn rewards during the event!
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL1,Complete Kaillun Daily Quests 10 times.,Complete Kaillun Daily Quests 10 times.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL2,Complete Kaillun Daily Quests 20 times.,Complete Kaillun Daily Quests 20 times.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL3,Complete Kaillun Daily Quests 30 times.,Complete Kaillun Daily Quests 30 times.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL4,Complete Kaillun Daily Quests 45 times.,Complete Kaillun Daily Quests 45 times.
ACHIEVEMENT_15UPDATE_WORKERSOFTHEKAILLUN_LVL5,Complete Kaillun Daily Quests 60 times.,Complete Kaillun Daily Quests 60 times.
ACHIEVEMENT_TAKETHEANKOUSASYLUM_NAME,Take the Ankou's Asylum,奪取安庫魔域
ACHIEVEMENT_TAKETHEANKOUSASYLUM_DESC,Challenge yourself with a new dungeon! Defeat Ankou to earn rewards during the event!,挑戰全新魔域！擊敗安庫以獲得活動獎勵！
ACHIEVEMENT_KILL_ANKOU,Defeat Ankou,擊敗安庫
ACHIEVEMENT_KILL_BLAZINGANKOU,Defeat Blazing Ankou,擊敗獄焰安庫
ACHIEVEMENT_KILL_DEMONICANKOU,Defeat Demonic Ankou,擊敗冥魔安庫
ACHIEVEMENT_SYNTHESIZE_ULTIMATE_JEWEL_NAME,Ultimate Jewel Synthesis Event,Ultimate Jewel Synthesis Event
ACHIEVEMENT_SYNTHESIZE_ULTIMATE_JEWEL_DESC,Synthesize Ultimate Jewels to earn rewards during the event!,Synthesize Ultimate Jewels to earn rewards during the event!
ACHIEVEMENT_LEVEL_LVL13,Specialist Level 1,Specialist Level 1
ACHIEVEMENT_LEVEL_LVL14,Specialist Level 2,Specialist Level 2
ACHIEVEMENT_LEVEL_LVL15,Specialist Level 3,Specialist Level 3
ACHIEVEMENT_FIRST_190_NAME,The First Vindicator,The First Vindicator
ACHIEVEMENT_FIRST_190_DESC,Awarded to the first player to reach level 190.,Awarded to the first player to reach level 190.
ACHIEVEMENT_YEAROFTHEHORSE,Year of the Horse,Year of the Horse
